,Median_hh_income,Total_population,Total_white_population,Percent_white_population,Percent_black_population,Average_hh_size,Percent_hh_built_1950s,Percent_hh_built_1960s,NAME,state,county,tract,suburb_house_decades,Class,Typology_Flag,Housing_Age_Flag,Combined_Flag
583,32168.0,5099.0,5092.0,99.9,1.7,2.58,7.4,11.7,"Census Tract 9660, Perry County, Ohio",39,127,966000,19.1,0,0,0,0
584,38852.0,6142.0,6046.0,98.4,1.1,2.77,4.3,2.4,"Census Tract 9663, Perry County, Ohio",39,127,966300,6.699999999999999,0,0,0,0
585,55558.0,6549.0,6531.0,99.7,0.0,2.56,4.9,7.1,"Census Tract 9659, Perry County, Ohio",39,127,965900,12.0,1,1,0,0
586,39318.0,1765.0,1718.0,97.3,3.9,2.61,6.6,4.4,"Census Tract 201, Pickaway County, Ohio",39,129,020100,11.0,0,0,0,0
587,59393.0,7821.0,7720.0,98.7,2.9,2.83,5.1,5.2,"Census Tract 212, Pickaway County, Ohio",39,129,021200,10.3,1,1,0,0
588,86607.0,3498.0,3486.0,99.7,0.0,2.77,6.5,6.4,"Census Tract 215, Pickaway County, Ohio",39,129,021500,12.9,1,1,0,0
589,42315.0,5282.0,5163.0,97.7,1.0,2.33,19.5,14.7,"Census Tract 203.10, Pickaway County, Ohio",39,129,020310,34.2,0,0,1,0
590,64531.0,3632.0,3416.0,94.1,6.0,2.53,4.6,25.4,"Census Tract 203.20, Pickaway County, Ohio",39,129,020320,30.0,1,1,1,1
591,34688.0,2303.0,2180.0,94.7,0.8,2.2,25.2,5.8,"Census Tract 204, Pickaway County, Ohio",39,129,020400,31.0,0,0,1,0
592,-666666666.0,3897.0,2513.0,64.5,42.6,-666666666.0,-666666666.0,-666666666.0,"Census Tract 213, Pickaway County, Ohio",39,129,021300,-1333333332.0,0,0,0,0
593,28890.0,2737.0,2672.0,97.6,2.8,2.39,14.6,7.1,"Census Tract 202, Pickaway County, Ohio",39,129,020200,21.7,0,0,0,0
594,78712.0,7609.0,7534.0,99.0,0.6,2.67,9.0,9.1,"Census Tract 211, Pickaway County, Ohio",39,129,021100,18.1,1,1,0,0
595,57125.0,3733.0,3554.0,95.2,2.4,2.84,5.6,10.9,"Census Tract 216, Pickaway County, Ohio",39,129,021600,16.5,1,1,0,0
596,69214.0,4979.0,4896.0,98.3,1.2,2.85,6.1,9.3,"Census Tract 217, Pickaway County, Ohio",39,129,021700,15.4,1,1,0,0
597,39132.0,1863.0,1457.0,78.2,22.4,2.5,25.2,7.1,"Census Tract 126, Allen County, Ohio",39,003,012600,32.3,0,0,1,0
598,33125.0,1222.0,694.0,56.8,53.6,2.8,12.3,12.3,"Census Tract 133, Allen County, Ohio",39,003,013300,24.6,0,0,1,0
599,45114.0,2759.0,2040.0,73.9,23.8,2.44,18.0,15.1,"Census Tract 112, Allen County, Ohio",39,003,011200,33.1,0,0,1,0
600,55923.0,2907.0,2859.0,98.3,3.4,2.32,32.1,26.1,"Census Tract 119, Allen County, Ohio",39,003,011900,58.2,1,1,1,1
601,18529.0,1641.0,1136.0,69.2,31.1,2.51,13.8,3.8,"Census Tract 129, Allen County, Ohio",39,003,012900,17.6,0,0,0,0
602,65658.0,1509.0,1493.0,98.9,0.0,2.66,10.6,8.7,"Census Tract 103, Allen County, Ohio",39,003,010300,19.299999999999997,1,1,0,0
603,35637.0,3699.0,2708.0,73.2,33.0,2.56,11.6,31.9,"Census Tract 122, Allen County, Ohio",39,003,012200,43.5,0,0,1,0
604,51558.0,2482.0,2062.0,83.1,16.5,2.19,29.0,18.1,"Census Tract 131, Allen County, Ohio",39,003,013100,47.1,0,0,1,0
605,52790.0,3408.0,3398.0,99.7,0.7,2.44,12.7,7.0,"Census Tract 139, Allen County, Ohio",39,003,013900,19.7,1,1,0,0
606,66545.0,4535.0,4366.0,96.3,3.2,2.37,11.2,4.9,"Census Tract 101, Allen County, Ohio",39,003,010100,16.1,1,1,0,0
607,39902.0,5624.0,4583.0,81.5,23.1,2.19,7.7,15.0,"Census Tract 110, Allen County, Ohio",39,003,011000,22.7,0,0,0,0
608,39545.0,2650.0,2591.0,97.8,1.2,2.41,10.6,4.9,"Census Tract 116, Allen County, Ohio",39,003,011600,15.5,0,0,0,0
609,55250.0,2713.0,2681.0,98.8,0.4,2.85,7.4,14.7,"Census Tract 115, Allen County, Ohio",39,003,011500,22.1,1,1,0,0
610,29410.0,1130.0,523.0,46.3,56.3,2.9,13.0,18.7,"Census Tract 137, Allen County, Ohio",39,003,013700,31.7,0,0,1,0
611,55604.0,4899.0,4771.0,97.4,1.8,2.61,10.1,10.3,"Census Tract 106, Allen County, Ohio",39,003,010600,20.4,1,1,0,0
612,24453.0,1147.0,644.0,56.1,42.7,2.89,15.6,6.0,"Census Tract 136, Allen County, Ohio",39,003,013600,21.6,0,0,0,0
613,54234.0,2876.0,2746.0,95.5,0.2,2.1,5.7,11.2,"Census Tract 9743, Crawford County, Ohio",39,033,974300,16.9,1,1,0,0
614,41198.0,3160.0,3076.0,97.3,2.7,2.33,11.0,14.0,"Census Tract 9749, Crawford County, Ohio",39,033,974900,25.0,0,0,1,0
615,36563.0,3000.0,3000.0,100.0,0.0,2.55,8.0,7.0,"Census Tract 9751, Crawford County, Ohio",39,033,975100,15.0,0,0,0,0
616,50875.0,3428.0,3409.0,99.4,1.3,2.49,9.6,5.6,"Census Tract 9741, Crawford County, Ohio",39,033,974100,15.2,1,1,0,0
617,24780.0,3371.0,3270.0,97.0,0.2,2.13,24.7,8.6,"Census Tract 9753, Crawford County, Ohio",39,033,975300,33.3,0,0,1,0
618,35216.0,3400.0,3362.0,98.9,1.1,2.28,24.3,14.8,"Census Tract 9744, Crawford County, Ohio",39,033,974400,39.1,0,0,1,0
619,47011.0,3553.0,3464.0,97.5,3.1,2.3,22.5,34.2,"Census Tract 9750, Crawford County, Ohio",39,033,975000,56.7,0,0,1,0
620,56724.0,4007.0,3996.0,99.7,0.3,2.64,11.0,7.9,"Census Tract 9742, Crawford County, Ohio",39,033,974200,18.9,1,1,0,0
621,38000.0,2891.0,2891.0,100.0,1.1,2.17,10.2,18.2,"Census Tract 9746, Crawford County, Ohio",39,033,974600,28.4,0,0,1,0
622,39352.0,3785.0,3785.0,100.0,1.9,2.26,14.0,11.4,"Census Tract 9745, Crawford County, Ohio",39,033,974500,25.4,0,0,1,0
623,51964.0,2595.0,2591.0,99.8,0.8,2.32,17.9,14.9,"Census Tract 9752, Crawford County, Ohio",39,033,975200,32.8,1,1,1,1
624,54375.0,2133.0,2120.0,99.4,0.2,2.31,14.6,9.7,"Census Tract 8127, Mahoning County, Ohio",39,099,812700,24.299999999999997,1,1,1,1
625,63152.0,3440.0,3407.0,99.0,0.2,2.51,9.9,12.7,"Census Tract 8134, Mahoning County, Ohio",39,099,813400,22.6,1,1,0,0
626,62328.0,3893.0,3692.0,94.8,3.8,2.14,3.8,7.0,"Census Tract 8120.02, Mahoning County, Ohio",39,099,812002,10.8,1,1,0,0
627,20075.0,1347.0,492.0,36.5,66.4,2.19,20.1,12.4,"Census Tract 8006, Mahoning County, Ohio",39,099,800600,32.5,0,0,1,0
628,36280.0,2254.0,1399.0,62.1,39.1,2.48,19.8,3.9,"Census Tract 8015, Mahoning County, Ohio",39,099,801500,23.7,0,0,1,0
629,29671.0,1803.0,1343.0,74.5,25.5,2.07,47.3,6.8,"Census Tract 8030, Mahoning County, Ohio",39,099,803000,54.099999999999994,0,0,1,0
630,32112.0,1071.0,566.0,52.8,44.5,1.69,11.9,21.1,"Census Tract 8041, Mahoning County, Ohio",39,099,804100,33.0,0,0,1,0
631,33333.0,2272.0,1666.0,73.3,31.2,2.46,19.7,13.9,"Census Tract 8102, Mahoning County, Ohio",39,099,810200,33.6,0,0,1,0
632,91076.0,7493.0,7356.0,98.2,1.4,2.65,12.6,13.2,"Census Tract 8110.02, Mahoning County, Ohio",39,099,811002,25.799999999999997,1,1,1,1
633,62435.0,5339.0,5058.0,94.7,5.4,2.2,16.8,12.8,"Census Tract 8125, Mahoning County, Ohio",39,099,812500,29.6,1,1,1,1
634,46312.0,5319.0,4586.0,86.2,13.7,2.37,2.6,30.8,"Census Tract 8126.02, Mahoning County, Ohio",39,099,812602,33.4,0,0,1,0
635,51161.0,8019.0,7896.0,98.5,0.6,2.31,11.7,9.5,"Census Tract 8136, Mahoning County, Ohio",39,099,813600,21.2,1,1,0,0
636,46569.0,3085.0,2422.0,78.5,21.6,2.14,43.8,12.3,"Census Tract 8027.02, Mahoning County, Ohio",39,099,802702,56.099999999999994,0,0,1,0
637,21037.0,2271.0,1355.0,59.7,42.7,2.22,3.2,8.2,"Census Tract 8040, Mahoning County, Ohio",39,099,804000,11.399999999999999,0,0,0,0
638,45173.0,2290.0,920.0,40.2,56.9,2.29,26.9,4.9,"Census Tract 8042, Mahoning County, Ohio",39,099,804200,31.799999999999997,0,0,1,0
639,41519.0,5184.0,5122.0,98.8,1.0,2.43,49.9,6.9,"Census Tract 8107, Mahoning County, Ohio",39,099,810700,56.8,0,0,1,0
640,84286.0,2394.0,2394.0,100.0,0.2,2.32,32.7,6.9,"Census Tract 8112, Mahoning County, Ohio",39,099,811200,39.6,1,1,1,1
641,59349.0,8305.0,7707.0,92.8,6.4,2.44,12.5,15.5,"Census Tract 8126.03, Mahoning County, Ohio",39,099,812603,28.0,1,1,1,1
642,15417.0,3400.0,1260.0,37.1,54.0,2.3,29.4,9.7,"Census Tract 8005, Mahoning County, Ohio",39,099,800500,39.099999999999994,0,0,1,0
643,21681.0,2639.0,1037.0,39.3,65.7,3.14,9.2,6.3,"Census Tract 8016, Mahoning County, Ohio",39,099,801600,15.5,0,0,0,0
644,19440.0,770.0,190.0,24.7,64.8,2.0,24.5,0.5,"Census Tract 8023, Mahoning County, Ohio",39,099,802300,25.0,0,0,1,0
645,32349.0,4098.0,3276.0,79.9,19.5,2.33,27.1,17.5,"Census Tract 8101, Mahoning County, Ohio",39,099,810100,44.6,0,0,1,0
646,33628.0,2967.0,2930.0,98.8,3.3,2.51,19.1,13.3,"Census Tract 8106, Mahoning County, Ohio",39,099,810600,32.400000000000006,0,0,1,0
647,49044.0,2892.0,1458.0,50.4,43.3,2.53,32.5,19.5,"Census Tract 1322, Cuyahoga County, Ohio",39,035,132200,52.0,0,0,1,0
648,31143.0,2664.0,1693.0,63.6,38.1,2.49,15.1,18.9,"Census Tract 1021.02, Cuyahoga County, Ohio",39,035,102102,34.0,0,0,1,0
649,20365.0,2060.0,1128.0,54.8,30.4,3.18,4.5,0.0,"Census Tract 1028, Cuyahoga County, Ohio",39,035,102800,4.5,0,0,0,0
650,49598.0,1726.0,1396.0,80.9,18.5,2.03,3.3,0.4,"Census Tract 1035, Cuyahoga County, Ohio",39,035,103500,3.6999999999999997,0,0,0,0
651,42813.0,1288.0,1005.0,78.0,18.0,1.86,5.2,3.3,"Census Tract 1044, Cuyahoga County, Ohio",39,035,104400,8.5,0,0,0,0
652,24821.0,1378.0,653.0,47.4,55.1,2.16,4.5,2.4,"Census Tract 1157, Cuyahoga County, Ohio",39,035,115700,6.9,0,0,0,0
653,27203.0,3487.0,1725.0,49.5,50.6,2.75,8.3,0.6,"Census Tract 1158, Cuyahoga County, Ohio",39,035,115800,8.9,0,0,0,0
654,20506.0,2860.0,155.0,5.4,94.7,2.51,9.0,6.4,"Census Tract 1164, Cuyahoga County, Ohio",39,035,116400,15.4,0,0,0,0
655,23469.0,2112.0,194.0,9.2,93.8,2.09,2.5,2.5,"Census Tract 1168, Cuyahoga County, Ohio",39,035,116800,5.0,0,0,0,0
656,22000.0,1310.0,21.0,1.6,97.0,2.53,11.0,4.0,"Census Tract 1171.02, Cuyahoga County, Ohio",39,035,117102,15.0,0,0,0,0
657,10119.0,3151.0,565.0,17.9,82.1,1.41,8.4,24.8,"Census Tract 1172.01, Cuyahoga County, Ohio",39,035,117201,33.2,0,0,1,0
658,25398.0,1785.0,48.0,2.7,97.6,2.62,2.1,4.0,"Census Tract 1182, Cuyahoga County, Ohio",39,035,118200,6.1,0,0,0,0
659,21298.0,1002.0,317.0,31.6,65.7,1.48,4.3,16.6,"Census Tract 1192.02, Cuyahoga County, Ohio",39,035,119202,20.900000000000002,0,0,0,0
660,25709.0,1813.0,310.0,17.1,77.9,1.54,13.2,14.3,"Census Tract 1195.02, Cuyahoga County, Ohio",39,035,119502,27.5,0,0,1,0
661,21203.0,2296.0,167.0,7.3,97.0,2.47,11.2,1.7,"Census Tract 1205, Cuyahoga County, Ohio",39,035,120500,12.899999999999999,0,0,0,0
662,27734.0,1513.0,25.0,1.7,99.3,2.4,8.7,3.8,"Census Tract 1212, Cuyahoga County, Ohio",39,035,121200,12.5,0,0,0,0
663,76953.0,3118.0,3007.0,96.4,0.1,2.4,21.5,20.1,"Census Tract 1821.06, Cuyahoga County, Ohio",39,035,182106,41.6,1,1,1,1
664,60795.0,1449.0,347.0,23.9,76.3,2.25,16.5,3.2,"Census Tract 1834.02, Cuyahoga County, Ohio",39,035,183402,19.7,0,0,0,0
665,68427.0,2993.0,1790.0,59.8,38.5,1.96,32.8,14.3,"Census Tract 1835.01, Cuyahoga County, Ohio",39,035,183501,47.099999999999994,0,0,1,0
666,23131.0,2633.0,289.0,11.0,92.6,2.06,32.8,7.6,"Census Tract 38, Montgomery County, Ohio",39,113,003800,40.4,0,0,1,0
667,44635.0,3279.0,1192.0,36.4,65.7,1.85,14.9,17.8,"Census Tract 82.02, Hamilton County, Ohio",39,061,008202,32.7,0,0,1,0
668,90800.0,6303.0,4207.0,66.7,27.4,2.96,2.5,4.2,"Census Tract 93.90, Franklin County, Ohio",39,049,009390,6.7,0,0,0,0
669,73808.0,7007.0,6921.0,98.8,2.0,2.67,8.3,11.4,"Census Tract 98, Franklin County, Ohio",39,049,009800,19.700000000000003,1,1,0,0
670,128889.0,1693.0,1673.0,98.8,1.9,2.61,41.6,25.0,"Census Tract 69.10, Franklin County, Ohio",39,049,006910,66.6,1,1,1,1
671,79657.0,3634.0,3513.0,96.7,2.9,2.03,22.6,5.1,"Census Tract 1.10, Franklin County, Ohio",39,049,000110,27.700000000000003,1,1,1,1
672,79375.0,3391.0,3079.0,90.8,7.0,1.91,5.8,2.9,"Census Tract 20, Franklin County, Ohio",39,049,002000,8.7,0,0,0,0
673,80789.0,2138.0,1954.0,91.4,4.9,1.76,3.1,8.4,"Census Tract 21, Franklin County, Ohio",39,049,002100,11.5,0,0,0,0
674,27284.0,1892.0,558.0,29.5,69.0,1.77,22.0,18.8,"Census Tract 27.10, Franklin County, Ohio",39,049,002710,40.8,0,0,1,0
675,26211.0,2450.0,861.0,35.1,62.8,2.54,31.5,29.4,"Census Tract 27.50, Franklin County, Ohio",39,049,002750,60.9,0,0,1,0
676,28831.0,2161.0,580.0,26.8,63.7,2.27,48.3,21.6,"Census Tract 27.70, Franklin County, Ohio",39,049,002770,69.9,0,0,1,0
677,56680.0,3694.0,2691.0,72.8,20.2,1.46,3.1,3.8,"Census Tract 30, Franklin County, Ohio",39,049,003000,6.9,0,0,0,0
678,37574.0,3558.0,2553.0,71.8,28.4,1.34,6.3,8.7,"Census Tract 40, Franklin County, Ohio",39,049,004000,15.0,0,0,0,0
679,24611.0,2403.0,1718.0,71.5,26.9,2.94,16.1,10.0,"Census Tract 46.20, Franklin County, Ohio",39,049,004620,26.1,0,0,1,0
680,24219.0,2648.0,1903.0,71.9,24.9,2.91,17.9,8.8,"Census Tract 48.20, Franklin County, Ohio",39,049,004820,26.7,0,0,1,0
681,39728.0,2117.0,1028.0,48.6,50.0,2.46,14.8,7.3,"Census Tract 56.20, Franklin County, Ohio",39,049,005620,22.1,0,0,0,0
682,72066.0,2722.0,2529.0,92.9,6.2,2.0,8.4,4.1,"Census Tract 58.10, Franklin County, Ohio",39,049,005810,12.5,1,1,0,0
683,59916.0,4375.0,3067.0,70.1,4.8,2.3,4.3,2.2,"Census Tract 63.86, Franklin County, Ohio",39,049,006386,6.5,0,0,0,0
684,106205.0,2837.0,2621.0,92.4,1.9,2.36,43.1,27.0,"Census Tract 64.10, Franklin County, Ohio",39,049,006410,70.1,1,1,1,1
685,49588.0,3715.0,2383.0,64.1,29.2,2.51,6.7,75.2,"Census Tract 69.23, Franklin County, Ohio",39,049,006923,81.9,0,0,1,0
686,93793.0,6772.0,6294.0,92.9,5.8,2.66,22.2,17.5,"Census Tract 70.20, Franklin County, Ohio",39,049,007020,39.7,1,1,1,1
687,80668.0,6336.0,4973.0,78.5,16.7,2.72,2.4,11.5,"Census Tract 74.27, Franklin County, Ohio",39,049,007427,13.9,0,0,0,0
688,50748.0,5309.0,5262.0,99.1,0.7,2.76,6.8,5.2,"Census Tract 416, Clermont County, Ohio",39,025,041600,12.0,1,1,0,0
689,71639.0,8817.0,8733.0,99.0,0.6,2.8,6.8,5.6,"Census Tract 309, Fairfield County, Ohio",39,045,030900,12.399999999999999,1,1,0,0
690,83964.0,4751.0,4435.0,93.3,7.6,2.83,2.3,7.7,"Census Tract 304, Fairfield County, Ohio",39,045,030400,10.0,1,1,0,0
691,40068.0,4232.0,4081.0,96.4,4.2,2.57,20.7,13.9,"Census Tract 323, Fairfield County, Ohio",39,045,032300,34.6,0,0,1,0
692,80625.0,3529.0,3365.0,95.4,2.6,2.84,7.8,11.7,"Census Tract 307, Fairfield County, Ohio",39,045,030700,19.5,1,1,0,0
693,64832.0,6685.0,6012.0,89.9,10.2,2.71,6.2,9.2,"Census Tract 325, Fairfield County, Ohio",39,045,032500,15.399999999999999,0,0,0,0
694,48194.0,3329.0,3300.0,99.1,0.6,2.59,15.3,6.4,"Census Tract 303, Fairfield County, Ohio",39,045,030300,21.700000000000003,0,0,0,0
695,60188.0,5755.0,5601.0,97.3,2.0,2.64,13.3,12.9,"Census Tract 310, Fairfield County, Ohio",39,045,031000,26.200000000000003,1,1,1,1
696,34122.0,3027.0,2864.0,94.6,4.3,2.27,9.2,4.1,"Census Tract 320, Fairfield County, Ohio",39,045,032000,13.299999999999999,0,0,0,0
697,61384.0,3791.0,3765.0,99.3,0.6,2.49,17.4,13.6,"Census Tract 301, Fairfield County, Ohio",39,045,030100,31.0,1,1,1,1
698,64500.0,6068.0,6027.0,99.3,0.7,2.79,11.7,9.0,"Census Tract 311, Fairfield County, Ohio",39,045,031100,20.7,1,1,0,0
699,56375.0,5126.0,5087.0,99.2,0.6,2.82,4.4,6.6,"Census Tract 312, Fairfield County, Ohio",39,045,031200,11.0,1,1,0,0
700,34156.0,3114.0,3004.0,96.5,5.0,2.17,29.8,10.6,"Census Tract 313, Fairfield County, Ohio",39,045,031300,40.4,0,0,1,0
701,97377.0,5448.0,5363.0,98.4,1.6,2.81,3.2,9.5,"Census Tract 308, Fairfield County, Ohio",39,045,030800,12.7,1,1,0,0
702,35707.0,4128.0,3910.0,94.7,4.2,2.57,26.1,14.5,"Census Tract 317, Fairfield County, Ohio",39,045,031700,40.6,0,0,1,0
703,55253.0,3500.0,3422.0,97.8,3.7,2.57,15.0,6.3,"Census Tract 321, Fairfield County, Ohio",39,045,032100,21.3,1,1,0,0
704,56431.0,6856.0,6811.0,99.3,0.7,2.87,3.8,4.7,"Census Tract 326, Fairfield County, Ohio",39,045,032600,8.5,1,1,0,0
705,66629.0,3153.0,3120.0,99.0,0.8,2.9,4.7,5.3,"Census Tract 302, Fairfield County, Ohio",39,045,030200,10.0,1,1,0,0
706,96358.0,10189.0,7724.0,75.8,18.0,3.09,2.7,3.5,"Census Tract 306, Fairfield County, Ohio",39,045,030600,6.2,0,0,0,0
707,39730.0,2822.0,2624.0,93.0,5.0,2.01,16.2,12.8,"Census Tract 315, Fairfield County, Ohio",39,045,031500,29.0,0,0,1,0
708,33530.0,3432.0,3352.0,97.7,1.4,2.39,20.0,9.9,"Census Tract 322, Fairfield County, Ohio",39,045,032200,29.9,0,0,1,0
709,96923.0,4579.0,3999.0,87.3,11.7,3.11,1.2,3.8,"Census Tract 330, Fairfield County, Ohio",39,045,033000,5.0,0,0,0,0
710,103839.0,3915.0,3568.0,91.1,9.6,2.66,0.0,1.3,"Census Tract 328, Fairfield County, Ohio",39,045,032800,1.3,0,0,0,0
711,36569.0,6469.0,6379.0,98.6,1.3,2.39,9.1,14.1,"Census Tract 316, Fairfield County, Ohio",39,045,031600,23.2,0,0,1,0
712,42069.0,6801.0,6762.0,99.4,3.5,2.29,17.8,9.8,"Census Tract 314, Fairfield County, Ohio",39,045,031400,27.6,0,0,1,0
713,110578.0,10204.0,8972.0,87.9,9.4,2.95,0.8,2.3,"Census Tract 329, Fairfield County, Ohio",39,045,032900,3.0999999999999996,0,0,0,0
714,58432.0,4172.0,4148.0,99.4,0.3,2.62,8.9,12.4,"Census Tract 9584, Defiance County, Ohio",39,039,958400,21.3,1,1,0,0
715,55900.0,4299.0,3776.0,87.8,10.0,2.3,19.0,4.0,"Census Tract 9585, Defiance County, Ohio",39,039,958500,23.0,0,0,1,0
716,42500.0,3940.0,3557.0,90.3,5.9,2.46,10.2,10.2,"Census Tract 9586, Defiance County, Ohio",39,039,958600,20.4,0,0,0,0
717,43191.0,3199.0,2848.0,89.0,2.3,2.29,12.4,10.8,"Census Tract 9588, Defiance County, Ohio",39,039,958800,23.200000000000003,0,0,1,0
718,66607.0,4826.0,4678.0,96.9,1.2,2.85,5.2,9.3,"Census Tract 9582, Defiance County, Ohio",39,039,958200,14.5,1,1,0,0
719,53772.0,4581.0,4170.0,91.0,5.5,2.31,15.8,11.8,"Census Tract 9587, Defiance County, Ohio",39,039,958700,27.6,0,0,1,0
720,57306.0,4955.0,4537.0,91.6,2.2,2.48,11.3,10.9,"Census Tract 9589, Defiance County, Ohio",39,039,958900,22.200000000000003,0,0,0,0
721,62471.0,4129.0,4051.0,98.1,0.8,2.54,4.8,7.9,"Census Tract 9581, Defiance County, Ohio",39,039,958100,12.7,1,1,0,0
722,54414.0,4210.0,3950.0,93.8,0.0,2.32,5.9,10.9,"Census Tract 9583, Defiance County, Ohio",39,039,958300,16.8,1,1,0,0
723,62616.0,3534.0,3331.0,94.3,2.7,2.44,36.1,5.3,"Census Tract 45.04, Lucas County, Ohio",39,095,004504,41.4,1,1,1,1
724,27835.0,2841.0,2129.0,74.9,22.1,2.7,3.7,2.2,"Census Tract 49, Lucas County, Ohio",39,095,004900,5.9,0,0,0,0
725,35417.0,2557.0,2422.0,94.7,2.2,1.95,35.6,6.5,"Census Tract 55.01, Lucas County, Ohio",39,095,005501,42.1,0,0,1,0
726,52386.0,2392.0,2264.0,94.6,5.1,2.37,31.9,18.2,"Census Tract 55.03, Lucas County, Ohio",39,095,005503,50.099999999999994,1,1,1,1
727,48838.0,4984.0,4321.0,86.7,12.5,2.42,21.4,35.3,"Census Tract 58.02, Lucas County, Ohio",39,095,005802,56.699999999999996,0,0,1,0
728,35588.0,3980.0,3690.0,92.7,6.4,2.11,38.3,15.6,"Census Tract 59.02, Lucas County, Ohio",39,095,005902,53.9,0,0,1,0
729,35700.0,3027.0,1753.0,57.9,43.4,2.27,12.0,12.4,"Census Tract 73.02, Lucas County, Ohio",39,095,007302,24.4,0,0,1,0
730,54300.0,2645.0,2156.0,81.5,18.5,2.59,10.3,6.1,"Census Tract 94, Lucas County, Ohio",39,095,009400,16.4,0,0,0,0
731,61429.0,7556.0,6943.0,91.9,9.1,2.22,6.9,6.0,"Census Tract 88, Lucas County, Ohio",39,095,008800,12.9,0,0,0,0
732,18423.0,2869.0,1748.0,60.9,31.0,2.65,7.9,2.2,"Census Tract 54, Lucas County, Ohio",39,095,005400,10.100000000000001,0,0,0,0
733,23345.0,1674.0,342.0,20.4,80.8,1.9,8.1,4.1,"Census Tract 23, Lucas County, Ohio",39,095,002300,12.2,0,0,0,0
734,23315.0,1358.0,718.0,52.9,34.6,1.94,17.9,1.1,"Census Tract 40, Lucas County, Ohio",39,095,004000,19.0,0,0,0,0
735,50777.0,4212.0,4038.0,95.9,5.4,2.44,9.8,12.6,"Census Tract 100.01, Lucas County, Ohio",39,095,010001,22.4,1,1,0,0
736,49224.0,5434.0,4821.0,88.7,5.7,2.49,16.4,23.4,"Census Tract 56, Lucas County, Ohio",39,095,005600,39.8,0,0,1,0
737,12354.0,3160.0,1346.0,42.6,61.8,2.7,13.0,17.5,"Census Tract 12.02, Lucas County, Ohio",39,095,001202,30.5,0,0,1,0
738,27634.0,2070.0,1536.0,74.2,11.9,2.9,9.8,8.1,"Census Tract 53, Lucas County, Ohio",39,095,005300,17.9,0,0,0,0
739,40146.0,4407.0,3223.0,73.1,28.1,2.69,9.6,0.8,"Census Tract 6, Lucas County, Ohio",39,095,000600,10.4,0,0,0,0
740,21755.0,1472.0,205.0,13.9,79.7,2.68,12.2,4.1,"Census Tract 22, Lucas County, Ohio",39,095,002200,16.299999999999997,0,0,0,0
741,32051.0,3172.0,3133.0,98.8,1.9,2.32,3.5,2.9,"Census Tract 9685, Noble County, Ohio",39,121,968500,6.4,0,0,0,0
742,48869.0,7430.0,6563.0,88.3,11.1,2.38,11.5,11.9,"Census Tract 9684, Noble County, Ohio",39,121,968400,23.4,0,0,1,0
743,46940.0,3896.0,3895.0,100.0,0.5,2.46,3.4,3.2,"Census Tract 9683, Noble County, Ohio",39,121,968300,6.6,0,0,0,0
744,64278.0,2180.0,2097.0,96.2,1.8,2.54,8.2,14.7,"Census Tract 4501, Preble County, Ohio",39,135,450100,22.9,1,1,1,1
745,48585.0,3229.0,3160.0,97.9,2.9,2.35,15.7,13.1,"Census Tract 4001, Preble County, Ohio",39,135,400100,28.799999999999997,0,0,1,0
746,51894.0,2024.0,2011.0,99.4,0.4,2.59,7.6,11.7,"Census Tract 4101, Preble County, Ohio",39,135,410100,19.299999999999997,1,1,0,0
747,52191.0,3760.0,3671.0,97.6,1.1,2.72,15.8,12.7,"Census Tract 4401, Preble County, Ohio",39,135,440100,28.5,1,1,1,1
748,65909.0,4315.0,4277.0,99.1,0.6,2.58,6.4,13.0,"Census Tract 4801, Preble County, Ohio",39,135,480100,19.4,1,1,0,0
749,59464.0,2737.0,2737.0,100.0,0.5,2.46,10.7,8.9,"Census Tract 4301, Preble County, Ohio",39,135,430100,19.6,1,1,0,0
750,51996.0,2880.0,2873.0,99.8,0.2,2.76,11.6,7.9,"Census Tract 4601, Preble County, Ohio",39,135,460100,19.5,1,1,0,0
751,28542.0,3366.0,932.0,27.7,76.6,2.94,27.7,25.1,"Census Tract 75.20, Franklin County, Ohio",39,049,007520,52.8,0,0,1,0
752,29303.0,4424.0,2540.0,57.4,40.5,2.48,50.5,15.2,"Census Tract 77.10, Franklin County, Ohio",39,049,007710,65.7,0,0,1,0
753,59206.0,4378.0,3663.0,83.7,6.1,2.19,8.8,24.4,"Census Tract 78.12, Franklin County, Ohio",39,049,007812,33.2,0,0,1,0
754,88235.0,3196.0,2577.0,80.6,21.4,2.5,25.0,5.5,"Census Tract 1871.04, Cuyahoga County, Ohio",39,035,187104,30.5,0,0,1,0
755,33701.0,2502.0,338.0,13.5,89.8,2.19,19.7,20.6,"Census Tract 1881.07, Cuyahoga County, Ohio",39,035,188107,40.3,0,0,1,0
756,93241.0,4970.0,4587.0,92.3,1.5,2.41,8.0,3.2,"Census Tract 1891.08, Cuyahoga County, Ohio",39,035,189108,11.2,1,1,0,0
757,84249.0,10680.0,10163.0,95.2,1.9,2.7,6.9,3.8,"Census Tract 1905.04, Cuyahoga County, Ohio",39,035,190504,10.7,1,1,0,0
758,84500.0,1281.0,1084.0,84.6,14.8,1.77,8.8,29.6,"Census Tract 1928, Cuyahoga County, Ohio",39,035,192800,38.400000000000006,0,0,1,0
759,25781.0,943.0,209.0,22.2,77.0,1.72,23.6,12.0,"Census Tract 1939, Cuyahoga County, Ohio",39,035,193900,35.6,0,0,1,0
